judul berita,link berita,topik berita,waktu
[Para Pemimpin Islam] Mehmed II Panglima Teladan Penakluk Konstantinopel ,https://internasional.kompas.com/read/2021/04/25/160929370/para-pemimpin-islam-mehmed-ii-panglima-teladan-penakluk-konstantinopel,GLOBAL,"25/04/2021, 16:09 WIB"
"Twitter Bisa Buka dan Unggah Gambar 4K dari Ponsel, Begini Caranya",https://tekno.kompas.com/read/2021/04/25/16070057/twitter-bisa-buka-dan-unggah-gambar-4k-dari-ponsel-begini-caranya,TEKNO,"25/04/2021, 16:07 WIB"
7 Makanan Penyebab Berkembangnya Lemak Perut yang Perlu Diwaspadai,https://health.kompas.com/read/2021/04/25/160300068/7-makanan-penyebab-berkembangnya-lemak-perut-yang-perlu-diwaspadai,HEALTH,"25/04/2021, 16:03 WIB"
"Intip Karya Terbaru Paulo Coelho, ""Sang Pemanah""",https://edukasi.kompas.com/read/2021/04/25/160204671/intip-karya-terbaru-paulo-coelho-sang-pemanah,EDUKASI,"25/04/2021, 16:02 WIB"
"Modal dari Stefan Bradl, Pol Espargaro Berharap Banyak di GP Jerez",https://otomotif.kompas.com/read/2021/04/25/160100315/modal-dari-stefan-bradl-pol-espargaro-berharap-banyak-di-gp-jerez,OTOMOTIF,"25/04/2021, 16:01 WIB"
Kata Asnawi Mangkualam soal Assist Perdana bersama Ansan Greeners,https://bola.kompas.com/read/2021/04/25/16000028/kata-asnawi-mangkualam-soal-assist-perdana-bersama-ansan-greeners,BOLA,"25/04/2021, 16:00 WIB"
"Kisah ""Pembunuhan Karakter"" Ronaldinho di Barcelona",https://www.kompas.com/sports/read/2021/04/25/16000098/kisah-pembunuhan-karakter-ronaldinho-di-barcelona,BOLA,"25/04/2021, 16:00 WIB"
"Terjual 70 Persen, LRT City Tebet Ditawarkan Bebas DP dan Angsuran 1 Tahun",https://properti.kompas.com/read/2021/04/25/160000921/terjual-70-persen-lrt-city-tebet-ditawarkan-bebas-dp-dan-angsuran-1-tahun,PROPERTI,"25/04/2021, 16:00 WIB"
Pahami Perbedaan Prebiotik dan Probiotik serta Manfaatnya bagi Tubuh,https://www.kompas.com/sains/read/2021/04/25/160000723/pahami-perbedaan-prebiotik-dan-probiotik-serta-manfaatnya-bagi-tubuh,SAINS,"25/04/2021, 16:00 WIB"
20 Rumah Rusak Dihantam Puting Beliung di Aceh Timur,https://regional.kompas.com/read/2021/04/25/155902778/20-rumah-rusak-dihantam-puting-beliung-di-aceh-timur,REGIONAL,"25/04/2021, 15:59 WIB"
 Hemat Ruangan dengan Menggunakan Pintu Geser,https://www.kompas.com/homey/read/2021/04/25/155600076/-hemat-ruangan-dengan-menggunakan-pintu-geser,HOMEY,"25/04/2021, 15:56 WIB"
"Mengenal Air Fryer, Solusi Mudah Menggoreng Tanpa Minyak",https://biz.kompas.com/read/2021/04/25/154609328/mengenal-air-fryer-solusi-mudah-menggoreng-tanpa-minyak,ADVERTORIAL,"25/04/2021, 15:46 WIB"
"Serang Polisi, Tersangka Kasus Pelecehan Seksual Tewas Ditembak di Mapolres Polman",https://regional.kompas.com/read/2021/04/25/154519378/serang-polisi-tersangka-kasus-pelecehan-seksual-tewas-ditembak-di-mapolres,REGIONAL,"25/04/2021, 15:45 WIB"
"[VIDEO] Royal Alloy GP150, Skuter Modern dengan Wajah Klasik",https://otomotif.kompas.com/read/2021/04/25/154100315/-video-royal-alloy-gp150-skuter-modern-dengan-wajah-klasik,OTOMOTIF,"25/04/2021, 15:41 WIB"
"Cerita Pilu Hengki, Kepala Membentur Beton akibat Diseruduk Sapi, Ditemukan Meninggal Sepekan Kemudian",https://regional.kompas.com/read/2021/04/25/154032778/cerita-pilu-hengki-kepala-membentur-beton-akibat-diseruduk-sapi-ditemukan,REGIONAL,"25/04/2021, 15:40 WIB"
Sejarah Stadion Manahan,https://www.kompas.com/sports/read/2021/04/25/15400018/sejarah-stadion-manahan,BOLA,"25/04/2021, 15:40 WIB"
"Polisi Tangkap 8 Pelaku Penyerangan Petugas Bea Cukai, 6 Masih Buron",https://regional.kompas.com/read/2021/04/25/153928378/polisi-tangkap-8-pelaku-penyerangan-petugas-bea-cukai-6-masih-buron,REGIONAL,"25/04/2021, 15:39 WIB"
"Soal Santri Difasilitasi Mudik, Epidemiolog: Larangan Mudik Itu untuk Membatasi Mobilitas",https://nasional.kompas.com/read/2021/04/25/15323951/soal-santri-difasilitasi-mudik-epidemiolog-larangan-mudik-itu-untuk,NEWS,"25/04/2021, 15:32 WIB"
Ini Lho 9 Prospek Kerja Prodi Teknik Pangan ITS,https://www.kompas.com/edu/read/2021/04/25/153200171/ini-lho-9-prospek-kerja-prodi-teknik-pangan-its,EDUKASI,"25/04/2021, 15:32 WIB"
Paula Verhoeven Tertarik Jadi Juri Indonesia's Next Top Model,https://www.kompas.com/hype/read/2021/04/25/153000266/paula-verhoeven-tertarik-jadi-juri-indonesia-s-next-top-model,HYPE,"25/04/2021, 15:30 WIB"
"Tak Mau Lagi Jadi Penerima Bansos PKH, Nirma: Saya Bersyukur Bangkit dari Kemiskinan",https://regional.kompas.com/read/2021/04/25/153000878/tak-mau-lagi-jadi-penerima-bansos-pkh-nirma--saya-bersyukur-bangkit-dari,REGIONAL,"25/04/2021, 15:30 WIB"
Penyakit yang Bisa Disebabkan Oleh Tikus dan Cara Alami Mengusir Tikus,https://www.kompas.com/tren/read/2021/04/25/153000765/penyakit-yang-bisa-disebabkan-oleh-tikus-dan-cara-alami-mengusir-tikus,TREN,"25/04/2021, 15:30 WIB"
"Kembali Gandeng Baznas, Ajinomoto Indonesia Group Serahkan Donasi Sebesar Rp130 juta untuk Korban Banjir Bandang NTT",https://biz.kompas.com/read/2021/04/25/152628528/kembali-gandeng-baznas-ajinomoto-indonesia-group-serahkan-donasi-sebesar-rp130,ADVERTORIAL,"25/04/2021, 15:26 WIB"
Pol Espargaro Ingin Duel dengan Marc Marquez Saat Balapan,https://otomotif.kompas.com/read/2021/04/25/152200215/pol-espargaro-ingin-duel-dengan-marc-marquez-saat-balapan,OTOMOTIF,"25/04/2021, 15:22 WIB"
Perasaan Campur Aduk Asnawi Mangkualam Usai Cetak Assist untuk Ansan Greeners,https://bola.kompas.com/read/2021/04/25/15200068/perasaan-campur-aduk-asnawi-mangkualam-usai-cetak-assist-untuk-ansan-greeners,BOLA,"25/04/2021, 15:20 WIB"
Cerita Ibrahimovic soal Koki AC Milan yang Tentukan Kemenangan Derbi,https://bola.kompas.com/read/2021/04/25/15200098/cerita-ibrahimovic-soal-koki-ac-milan-yang-tentukan-kemenangan-derbi,BOLA,"25/04/2021, 15:20 WIB"
"Anis Matta: Prajurit TNI KRI Nanggala-402 Selama Ini Jauh dari Sorotan, tapi Setia Jaga NKRI...",https://nasional.kompas.com/read/2021/04/25/15195121/anis-matta-prajurit-tni-kri-nanggala-402-selama-ini-jauh-dari-sorotan-tapi,NEWS,"25/04/2021, 15:19 WIB"
6 Tips Membuat Balkon Rumah Menjadi Lebih Cantik,https://www.kompas.com/homey/read/2021/04/25/151700476/6-tips-membuat-balkon-rumah-menjadi-lebih-cantik,HOMEY,"25/04/2021, 15:17 WIB"
IIMS Hybrid 2021 Bawa Angin Segar buat Industri Otomotif Indonesia,https://otomotif.kompas.com/read/2021/04/25/151510215/iims-hybrid-2021-bawa-angin-segar-buat-industri-otomotif-indonesia,OTOMOTIF,"25/04/2021, 15:15 WIB"
"Polisi Sisir Laut dan Pelabuhan Aceh Timur, Antisipasi Eksodus Warga India",https://regional.kompas.com/read/2021/04/25/151500678/polisi-sisir-laut-dan-pelabuhan-aceh-timur-antisipasi-eksodus-warga-india,REGIONAL,"25/04/2021, 15:15 WIB"
"Cara Cek Penerima BPUM dan Bansos di banpresbpum.id, eform.bri.co.id/bpum, cekbansos.kemensos.go.id",https://www.kompas.com/tren/read/2021/04/25/151500165/cara-cek-penerima-bpum-dan-bansos-di-banpresbpum.id-eform.bri.co.id-bpum,TREN,"25/04/2021, 15:15 WIB"
12 WN India yang Masuk Jakarta Positif Covid-19 Tanpa Gejala,https://megapolitan.kompas.com/read/2021/04/25/15132911/12-wn-india-yang-masuk-jakarta-positif-covid-19-tanpa-gejala,NEWS,"25/04/2021, 15:13 WIB"
12 WN India yang Masuk Jakarta Positif Covid-19 Tanpa Gejala,https://megapolitan.kompas.com/read/2021/04/25/15132911/12-wn-india-yang-masuk-jakarta-positif-covid-19-tanpa-gejala,NEWS,"25/04/2021, 15:13 WIB"
Song Hye Kyo Merasa Ketinggalan Zaman dari Aktris Senior Youn Yuh Jung,https://www.kompas.com/hype/read/2021/04/25/151300666/song-hye-kyo-merasa-ketinggalan-zaman-dari-aktris-senior-youn-yuh-jung,HYPE,"25/04/2021, 15:13 WIB"
"TNI Gadungan Berulah, Wanita 51 Tahun Ini Diancam Dibunuh bila Tak Berikan Rp 50 Juta",https://regional.kompas.com/read/2021/04/25/150934478/tni-gadungan-berulah-wanita-51-tahun-ini-diancam-dibunuh-bila-tak-berikan,REGIONAL,"25/04/2021, 15:09 WIB"
Cara Bedakan Gula Alami dan Pemanis Buatan pada Makanan,https://www.kompas.com/food/read/2021/04/25/150400375/cara-bedakan-gula-alami-dan-pemanis-buatan-pada-makanan,FOOD,"25/04/2021, 15:04 WIB"
"Mudik Lebaran 2021, Bogor Hanya Bisa Dikunjungi Warga Jabodetabek",https://travel.kompas.com/read/2021/04/25/150300027/mudik-lebaran-2021-bogor-hanya-bisa-dikunjungi-warga-jabodetabek,TRAVEL,"25/04/2021, 15:03 WIB"
20 Universitas Terbaik Indonesia Versi Scimago,https://www.kompas.com/edu/read/2021/04/25/150149571/20-universitas-terbaik-indonesia-versi-scimago,EDUKASI,"25/04/2021, 15:01 WIB"
"Ada Diskon PPnBM, Konsumen Mobil 1.500 cc Beralih ke Innova dan Fortuner",https://otomotif.kompas.com/read/2021/04/25/150100315/ada-diskon-ppnbm-konsumen-mobil-1.500-cc-beralih-ke-innova-dan-fortuner,OTOMOTIF,"25/04/2021, 15:01 WIB"
"Jelang 100 Hari Pertama Joe Biden, Apa Saja Janji yang Tercapai dan Belum?",https://www.kompas.com/global/read/2021/04/25/150056970/jelang-100-hari-pertama-joe-biden-apa-saja-janji-yang-tercapai-dan-belum,GLOBAL,"25/04/2021, 15:00 WIB"
"Hati-hati, 9 Potensi Efek Samping dari Diet Puasa ",https://lifestyle.kompas.com/read/2021/04/25/150000420/hati-hati-9-potensi-efek-samping-dari-diet-puasa-,LIFESTYLE,"25/04/2021, 15:00 WIB"
"Mengenal Burj Khalifa, Gedung Tertinggi di Dunia",https://www.kompas.com/tren/read/2021/04/25/150000065/mengenal-burj-khalifa-gedung-tertinggi-di-dunia,TREN,"25/04/2021, 15:00 WIB"
"Jangan Langsung Baper, Begini Tips Investasi Saham saat Harganya Rontok",https://money.kompas.com/read/2021/04/25/150000226/jangan-langsung-baper-begini-tips-investasi-saham-saat-harganya-rontok,MONEY,"25/04/2021, 15:00 WIB"
Leg 2 Persib Vs Persija - Marco Motta Siap Nikmati Sengitnya Laga,https://bola.kompas.com/read/2021/04/25/15000048/leg-2-persib-vs-persija-marco-motta-siap-nikmati-sengitnya-laga,BOLA,"25/04/2021, 15:00 WIB"
Tumpahan Minyak Cemari Perairan Pulau Untung Jawa,https://megapolitan.kompas.com/read/2021/04/25/14590151/tumpahan-minyak-cemari-perairan-pulau-untung-jawa,NEWS,"25/04/2021, 14:59 WIB"
"Asam Lambung Kambuh, Lakukan 9 Hal Ini",https://lifestyle.kompas.com/read/2021/04/25/145745120/asam-lambung-kambuh-lakukan-9-hal-ini,LIFESTYLE,"25/04/2021, 14:57 WIB"
"Diingatkan Netizen Tidak Berlebihan dengan Tissa Biani, Dul Jaelani: Suka-suka Kita, Ngapain Ngatur",https://www.kompas.com/hype/read/2021/04/25/145600366/diingatkan-netizen-tidak-berlebihan-dengan-tissa-biani-dul-jaelani--suka,HYPE,"25/04/2021, 14:56 WIB"
F-PAN Minta Pemerintah Antisipasi WNA dari Negara dengan Kasus Corona Tinggi,https://nasional.kompas.com/read/2021/04/25/14454731/f-pan-minta-pemerintah-antisipasi-wna-dari-negara-dengan-kasus-corona-tinggi,NEWS,"25/04/2021, 14:45 WIB"
"Kronologi Kadus Tewas Ditusuk Tetangganya, Berawal dari Jalan Rusak Minta Segera Diperbaiki",https://regional.kompas.com/read/2021/04/25/144343778/kronologi-kadus-tewas-ditusuk-tetangganya-berawal-dari-jalan-rusak-minta,REGIONAL,"25/04/2021, 14:43 WIB"
10 Negara yang Larang Penerbangan dari India,https://www.kompas.com/tren/read/2021/04/25/144300965/10-negara-yang-larang-penerbangan-dari-india,TREN,"25/04/2021, 14:43 WIB"
"Mau Inden Toyota Raize di Medan, Siapkan Boking Fee Rp 5 Juta",https://otomotif.kompas.com/read/2021/04/25/144200215/mau-inden-toyota-raize-di-medan-siapkan-boking-fee-rp-5-juta,OTOMOTIF,"25/04/2021, 14:42 WIB"
"Singgung The Last Dance, Rossi Ingin Dibuatkan Serial Dokumenter Usai Pensiun",https://www.kompas.com/motogp/read/2021/04/25/14400008/singgung-the-last-dance-rossi-ingin-dibuatkan-serial-dokumenter-usai,BOLA,"25/04/2021, 14:40 WIB"
Song Hye Kyo Merinding Saat Tahu Youn Yuh Jung Jadi Nomine Oscars 2021,https://www.kompas.com/hype/read/2021/04/25/143944266/song-hye-kyo-merinding-saat-tahu-youn-yuh-jung-jadi-nomine-oscars-2021,HYPE,"25/04/2021, 14:39 WIB"
Anggota DPR Harap Pertemuan Pemimpin ASEAN di Jakarta Beri Harapan Baru Selesaikan Masalah di Myanmar,https://nasional.kompas.com/read/2021/04/25/14365091/anggota-dpr-harap-pertemuan-pemimpin-asean-di-jakarta-beri-harapan-baru,NEWS,"25/04/2021, 14:36 WIB"
"Bolos Kerja 15 Tahun, PNS di Rumah Sakit Italia Tetap Terima Gaji Rp 9,4 Miliar",https://www.kompas.com/global/read/2021/04/25/143633770/bolos-kerja-15-tahun-pns-di-rumah-sakit-italia-tetap-terima-gaji-rp-94,GLOBAL,"25/04/2021, 14:36 WIB"
"Larangan Mudik Belum Berlaku, Ini Cara Bepergian Naik Kereta",https://money.kompas.com/read/2021/04/25/143544426/larangan-mudik-belum-berlaku-ini-cara-bepergian-naik-kereta,MONEY,"25/04/2021, 14:35 WIB"
"Gempa 5,1 M Guncang Manokwari Disertai Susulan, Ini Analisis BMKG",https://www.kompas.com/tren/read/2021/04/25/143201965/gempa-51-m-guncang-manokwari-disertai-susulan-ini-analisis-bmkg,TREN,"25/04/2021, 14:32 WIB"
"Hanya 1x24 Jam, Masa Berlaku Tes PCR, Antigen dan GeNose untuk Perjalanan KA Jarak Jauh ",https://www.kompas.com/properti/read/2021/04/25/143000721/hanya-1x24-jam-masa-berlaku-tes-pcr-antigen-dan-genose-untuk-perjalanan,PROPERTI,"25/04/2021, 14:30 WIB"
7 Tips agar Presentasi Lancar dan Menarik,https://edukasi.kompas.com/read/2021/04/25/142946771/7-tips-agar-presentasi-lancar-dan-menarik,EDUKASI,"25/04/2021, 14:29 WIB"
Asus Rilis Jajaran Laptop Gaming ROG dengan Prosesor AMD Ryzen 5000,https://tekno.kompas.com/read/2021/04/25/14290027/asus-rilis-jajaran-laptop-gaming-rog-dengan-prosesor-amd-ryzen-5000,TEKNO,"25/04/2021, 14:29 WIB"
Dul Jaelani Pernah Dimarahi Maia Estianty karena Sering Gombal,https://www.kompas.com/hype/read/2021/04/25/142720066/dul-jaelani-pernah-dimarahi-maia-estianty-karena-sering-gombal,HYPE,"25/04/2021, 14:27 WIB"
"Sepekan Setelah Diseruduk Sapi, Pria Ini Ditemukan Meninggal di Kebun",https://regional.kompas.com/read/2021/04/25/142454778/sepekan-setelah-diseruduk-sapi-pria-ini-ditemukan-meninggal-di-kebun,REGIONAL,"25/04/2021, 14:24 WIB"
"Lebih Dekat dengan Alvilia Sharleen Theora, Miss IIMS Hybrid 2021",https://otomotif.kompas.com/read/2021/04/25/142200215/lebih-dekat-dengan-alvilia-sharleen-theora-miss-iims-hybrid-2021,OTOMOTIF,"25/04/2021, 14:22 WIB"
Kemendagri: Tidak Ada Kolom Jenis Kelamin Transgender di KTP-el,https://nasional.kompas.com/read/2021/04/25/14214071/kemendagri-tidak-ada-kolom-jenis-kelamin-transgender-di-ktp-el,NEWS,"25/04/2021, 14:21 WIB"
"WNA dari India Dilarang Masuk Indonesia, Petugas Imigrasi Harus Teliti Cek Manual Paspor Penumpang",https://megapolitan.kompas.com/read/2021/04/25/14201551/wna-dari-india-dilarang-masuk-indonesia-petugas-imigrasi-harus-teliti-cek,NEWS,"25/04/2021, 14:20 WIB"
"Profil Nick Kuipers, Palang Pintu Persib asal Belanda ",https://www.kompas.com/sports/read/2021/04/25/14200048/profil-nick-kuipers-palang-pintu-persib-asal-belanda-,BOLA,"25/04/2021, 14:20 WIB"
Akademisi UNS: Meminum Obat Harus Perhatikan Hal-hal Ini,https://www.kompas.com/edu/read/2021/04/25/141807371/akademisi-uns-meminum-obat-harus-perhatikan-hal-hal-ini,EDUKASI,"25/04/2021, 14:18 WIB"
"Semboyan Wira Ananta Rudira Trending di Twitter, Ini Asal Usulnya ",https://www.kompas.com/tren/read/2021/04/25/141500665/semboyan-wira-ananta-rudira-trending-di-twitter-ini-asal-usulnya-,TREN,"25/04/2021, 14:15 WIB"
IIMS Hybrid 2021 Jadi Contoh Penyelenggaraan Event saat Pandemi,https://otomotif.kompas.com/read/2021/04/25/141200715/iims-hybrid-2021-jadi-contoh-penyelenggaraan-event-saat-pandemi,OTOMOTIF,"25/04/2021, 14:12 WIB"
Kementan:  Industri Cokelat Akan Meningkat Pesat,https://money.kompas.com/read/2021/04/25/141200526/kementan--industri-cokelat-akan-meningkat-pesat,MONEY,"25/04/2021, 14:12 WIB"
"Sambil Nunggu Berbuka, Ajak Anak Lakukan 4 Kegiatan Seru Ini",https://www.kompas.com/edu/read/2021/04/25/141125271/sambil-nunggu-berbuka-ajak-anak-lakukan-4-kegiatan-seru-ini,EDUKASI,"25/04/2021, 14:11 WIB"
"Pangdam Jaya Sebut 153 WN India Tiba di Jakarta, 12 di Antaranya Positif Covid-19",https://megapolitan.kompas.com/read/2021/04/25/14080251/pangdam-jaya-sebut-153-wn-india-tiba-di-jakarta-12-di-antaranya-positif,NEWS,"25/04/2021, 14:08 WIB"
"Detik-detik KRI Nanggala-402 Hilang Kontak hingga Dinyatakan Tenggelam, Kejanggalan Terjadi Saat Periskop Tak Muncul",https://regional.kompas.com/read/2021/04/25/140637278/detik-detik-kri-nanggala-402-hilang-kontak-hingga-dinyatakan-tenggelam,REGIONAL,"25/04/2021, 14:06 WIB"
Apa Itu Pemanis Buatan? Pengganti Gula Rendah Kalori,https://www.kompas.com/food/read/2021/04/25/140400475/apa-itu-pemanis-buatan-pengganti-gula-rendah-kalori,FOOD,"25/04/2021, 14:04 WIB"
"Ribut gara-gara Anaknya Sering Dimarahi, Pria Ini Tusuk Pasutri Tetangganya, Suami Tewas Istri Kritis",https://regional.kompas.com/read/2021/04/25/140321278/ribut-gara-gara-anaknya-sering-dimarahi-pria-ini-tusuk-pasutri-tetangganya,REGIONAL,"25/04/2021, 14:03 WIB"
4 Penyebab Cegukan Setelah Makan dan Cara Mengatasinya,https://health.kompas.com/read/2021/04/25/140300868/4-penyebab-cegukan-setelah-makan-dan-cara-mengatasinya,HEALTH,"25/04/2021, 14:03 WIB"
"Sejarah Pembangunan Masjid Gedhe Mataram Kotagede, Masjid Tertua di Yogyakarta",https://travel.kompas.com/read/2021/04/25/140200927/sejarah-pembangunan-masjid-gedhe-mataram-kotagede-masjid-tertua-di-yogyakarta,TRAVEL,"25/04/2021, 14:02 WIB"
"Sejarah Pembangunan Masjid Gedhe Mataram Kotagede, Masjid Tertua di Yogyakarta",https://travel.kompas.com/read/2021/04/25/140200927/sejarah-pembangunan-masjid-gedhe-mataram-kotagede-masjid-tertua-di-yogyakarta,TRAVEL,"25/04/2021, 14:02 WIB"
"Jelang Peluncuran Brosur Toyota Raize Bocor, Simak Fitur-Fiturnya",https://otomotif.kompas.com/read/2021/04/25/140200915/jelang-peluncuran-brosur-toyota-raize-bocor-simak-fitur-fiturnya,OTOMOTIF,"25/04/2021, 14:02 WIB"
Kenapa Banyak Klub Spanyol Memakai “Real” pada Nama Tim?,https://www.kompas.com/sports/read/2021/04/25/14000018/kenapa-banyak-klub-spanyol-memakai-real-pada-nama-tim-,BOLA,"25/04/2021, 14:00 WIB"
DFSK Gelora E Curi Perhatian Selama Ajang IIMS Hybrid 2021,https://otomotif.kompas.com/read/2021/04/25/135746715/dfsk-gelora-e-curi-perhatian-selama-ajang-iims-hybrid-2021,OTOMOTIF,"25/04/2021, 13:57 WIB"
Jokowi: Kita Panjatkan Doa untuk 53 Awak KRI Nanggala,https://nasional.kompas.com/read/2021/04/25/13564841/jokowi-kita-panjatkan-doa-untuk-53-awak-kri-nanggala,NEWS,"25/04/2021, 13:56 WIB"
"Hujan Es Sebabkan Pendakian Gunung Arjuno-Welirang Ditutup, Kembali Dibuka 24 April",https://regional.kompas.com/read/2021/04/25/135543678/hujan-es-sebabkan-pendakian-gunung-arjuno-welirang-ditutup-kembali-dibuka,REGIONAL,"25/04/2021, 13:55 WIB"
Pemerintah India Minta Twitter Hapus Twit yang Kritik Penanganan Covid-19,https://www.kompas.com/tren/read/2021/04/25/135500465/pemerintah-india-minta-twitter-hapus-twit-yang-kritik-penanganan-covid-19,TREN,"25/04/2021, 13:55 WIB"
"KSAL Yakini KRI Nanggala-402 Tak Meledak, Ini Alasannya",https://nasional.kompas.com/read/2021/04/25/13521771/ksal-yakini-kri-nanggala-402-tak-meledak-ini-alasannya,NEWS,"25/04/2021, 13:52 WIB"
Polda Sumbar Akan Putar Balik Pemudik Nekat di 10 Titik Penyekatan,https://regional.kompas.com/read/2021/04/25/135212978/polda-sumbar-akan-putar-balik-pemudik-nekat-di-10-titik-penyekatan,REGIONAL,"25/04/2021, 13:52 WIB"
"Gara-gara Konser Amal yang Digelar Tak Patuhi Protokol Kesehatan, Mahasiswa di Banda Aceh Dikenakan Pasal Berlapis",https://regional.kompas.com/read/2021/04/25/135051778/gara-gara-konser-amal-yang-digelar-tak-patuhi-protokol-kesehatan-mahasiswa,REGIONAL,"25/04/2021, 13:50 WIB"
"Makna ""On Eternal Patrol"", Sublook, Submiss, dan Subsunk KRI Nanggala-402",https://www.kompas.com/tren/read/2021/04/25/134936365/makna-on-eternal-patrol-sublook-submiss-dan-subsunk-kri-nanggala-402,TREN,"25/04/2021, 13:49 WIB"
Posko THR Kemnaker Sudah Terima 194 Laporan  ,https://money.kompas.com/read/2021/04/25/134600126/posko-thr-kemnaker-sudah-terima-194-laporan-,MONEY,"25/04/2021, 13:46 WIB"
"KRI Nanggala-402 Terdeteksi di Kedalaman 850 Meter, TNI Siapkan Robot Penyelamat untuk Evakuasi",https://denpasar.kompas.com/read/2021/04/25/134521078/kri-nanggala-402-terdeteksi-di-kedalaman-850-meter-tni-siapkan-robot,REGIONAL,"25/04/2021, 13:45 WIB"
Persib Vs Persija Final Piala Menpora - Cara Sudirman Atur Bintang Muda ,https://bola.kompas.com/read/2021/04/25/13450078/persib-vs-persija-final-piala-menpora-cara-sudirman-atur-bintang-muda-,BOLA,"25/04/2021, 13:45 WIB"
Trik Beli Helm Full Face di IIMS Hybrid 2021,https://otomotif.kompas.com/read/2021/04/25/134200915/trik-beli-helm-full-face-di-iims-hybrid-2021,OTOMOTIF,"25/04/2021, 13:42 WIB"
Virus Corona di India Ubah Jalanan Penuh Tumpukan Kayu Pembakaran Mayat,https://www.kompas.com/global/read/2021/04/25/133949170/virus-corona-di-india-ubah-jalanan-penuh-tumpukan-kayu-pembakaran-mayat,GLOBAL,"25/04/2021, 13:39 WIB"
6 Jenis Keramik yang Banyak Digunakan untuk Lantai Rumah ,https://www.kompas.com/homey/read/2021/04/25/133900376/6-jenis-keramik-yang-banyak-digunakan-untuk-lantai-rumah-,HOMEY,"25/04/2021, 13:39 WIB"
Jokowi: Pencarian dan Penyelamatan Awak KRI Nanggala-402 Masih Akan Dilakukan,https://nasional.kompas.com/read/2021/04/25/13374091/jokowi-pencarian-dan-penyelamatan-awak-kri-nanggala-402-masih-akan-dilakukan,NEWS,"25/04/2021, 13:37 WIB"
"Ditanya Pendapatan Jadi Model, Paula Verheoven: Mending Jadi Artis ",https://www.kompas.com/hype/read/2021/04/25/133620266/ditanya-pendapatan-jadi-model-paula-verheoven-mending-jadi-artis,HYPE,"25/04/2021, 13:36 WIB"
Ini 15 Jenis Kendaraan yang Boleh Melintas Selama Masa Larangan Mudik,https://otomotif.kompas.com/read/2021/04/25/133200215/ini-15-jenis-kendaraan-yang-boleh-melintas-selama-masa-larangan-mudik,OTOMOTIF,"25/04/2021, 13:32 WIB"
"5 Fakta Taxi Driver, Drakor Tentang Balas Dendam untuk Korban Keadilan",https://www.kompas.com/hype/read/2021/04/25/133035366/5-fakta-taxi-driver-drakor-tentang-balas-dendam-untuk-korban-keadilan,HYPE,"25/04/2021, 13:30 WIB"
Cara Efektif Menghapus Coretan Krayon di Dinding Rumah,https://www.kompas.com/tren/read/2021/04/25/133000265/cara-efektif-menghapus-coretan-krayon-di-dinding-rumah,TREN,"25/04/2021, 13:30 WIB"
"Mau Bangun Pusat Kegiatan hingga Pemukiman, Pengembang Wajib Penuhi Analisis Dampak Lalu Lintas",https://www.kompas.com/properti/read/2021/04/25/133000621/mau-bangun-pusat-kegiatan-hingga-pemukiman-pengembang-wajib-penuhi,PROPERTI,"25/04/2021, 13:30 WIB"
"UFC 261, Tangis Rose Namajunas Pecah Usai Rebut Sabuk Juara Zhang Weili",https://www.kompas.com/sports/read/2021/04/25/13300058/ufc-261-tangis-rose-namajunas-pecah-usai-rebut-sabuk-juara-zhang-weili,BOLA,"25/04/2021, 13:30 WIB"
Tips Sukses Jadi Freelancer Tanpa Ganggu Pekerjaan Utama,https://money.kompas.com/read/2021/04/25/132900526/tips-sukses-jadi-freelancer-tanpa-ganggu-pekerjaan-utama,MONEY,"25/04/2021, 13:29 WIB"
Ramadhan dalam Cengkeraman Militer Myanmar: Rakyat Takut ke Masjid,https://www.kompas.com/global/read/2021/04/25/132627070/ramadhan-dalam-cengkeraman-militer-myanmar-rakyat-takut-ke-masjid,GLOBAL,"25/04/2021, 13:26 WIB"
